transaction_id,final_amount
a1827ec3-2f51-448a-8009-c7afebd9a114,82.5
c2313107-64fd-4bf7-803e-afc6b5d17d53,76.14
1d5c5fc9-ca4d-49de-a9c8-ed59773a253d,81.0
fe867dc8-f73e-49c4-9f60-f2728f7c794e,81.0
3bfce84f-d882-42cc-9316-1960214c4972,77.0
cbc42dcf-d433-4432-b273-f5fcdaaa7379,81.0
b775247f-fc57-4666-917c-00216aa658d6,75.0
1098e590-9850-47c7-8030-594a49774b41,75.0
659e1954-6e78-4a1e-a7a9-e78b2e73ddec,81.0
25fa3fb1-9bd7-4bb2-a7c5-8ba595429468,81.0
f46b0652-e667-44a2-90c7-aa45255746f6,76.14
72e6a435-2925-49d6-bfb4-a985835e606c,78.96
73b39cc3-c0aa-467a-b316-ee14130cb3c3,76.0
2a3a3be5-58b7-431b-9a61-3e2c8eb71821,75.0
dc7174d9-b9d6-4ce4-84b4-bf2aef207133,75.0
7994d105-b3d6-4539-89c1-8d91048e8fd8,82.5
b2eb454a-957e-40d1-a725-5a0193217b0c,79.5
ac932409-ade4-4eaa-9af0-f1fc28f029bc,87.0
0648c63a-1ef6-44e5-adb4-a6aee3f631b6,75.0
189d1140-e053-40a5-9d75-a13ee9e5f063,75.0
ca1ddd63-b7dc-43ce-ab52-55932ef72620,75.0
bb5af900-cdd4-4126-a601-33c06fa3941c,75.0
1e7b0569-22a7-4e0f-a677-90fb19789fb0,76.5
52d7134a-0d9c-4cc1-ad85-4845132813ef,82.5
f06b135a-a863-4f3c-ae53-4a24b12c7b59,76.5
b4faf6a0-f004-408b-b3b3-3385e7f604a9,76.5
18fec932-1a39-429d-9385-0db8930b10c9,82.5
57f66985-b4e9-4bd6-9cce-d72f5bc44f20,76.5
f64f9f73-220d-45f3-8501-e62d70190adf,77.0
6ebef263-4328-4fcd-bb10-69f7f72441ea,81.0
2ba3d940-c206-4fa2-8bd0-2dad772d43cc,76.0
625ab0eb-ec2c-423f-bed9-12060a664b27,79.5
0382ad97-ef55-4915-8c99-837d9ac587cd,75.0
9717b595-9d80-4273-aad1-1fca45f3160d,78.96
3cecf3a3-38bb-44f5-8993-c7dc99240e43,78.96
f3fc14c0-eaef-4543-a6d3-e02c9755f37b,84.0
c4ef006c-dff9-42b7-a828-a44e2adefa57,81.0
0e6293eb-40c8-4626-82c1-1c76c46bbb42,78.0
29610049-bce2-494d-aaa2-b1f4f4499db4,81.0
f0c09e47-6547-4982-ac35-31e0630ec1c5,80.37
fe2fc935-6a14-4d25-ad26-5681a225742f,76.5
a60d2783-e210-4bf0-a656-ca700237bea1,76.5
e8810b35-0080-44ad-8fa6-0729d2570723,75.0
5a26019a-5815-47b4-88b9-108df34c230a,80.37
303e69f3-0ab5-4cc2-a51a-1b35f4d718e9,75.0
44e29e59-c5f9-45f5-be9b-8748c784b471,76.14
9214f297-6d71-4775-9f95-15ed725570c6,76.5
a5dcc10d-c4e8-4c28-88d5-eb5d0841a87b,76.0
f254309c-d85e-472d-ae00-7130ce21b0e6,81.0
6ba385b5-d79d-4ff9-8baa-2bfc35ae2c2a,75.0
43990ec3-f1fb-4120-b90d-0815781ae769,78.96
5e9fb7b6-3b42-4a64-9ad0-8cf32cf9fa76,76.5
3cd19ecd-b380-42fb-bcf4-e37f4a98a70a,76.14
bf21e0fb-6c0e-469f-9722-2b2b96cdcc3b,76.14
87ff1758-ffbd-4cfa-bfcb-8f439489ae04,76.5
e3271e72-c627-41b1-9eba-c4816d18883f,76.5
6ad8c604-e454-4d90-b32c-195ec00acecf,77.55
d0a00692-078d-4e07-9810-6e7e9c619837,78.0
19cf3bf3-0d7c-475b-b990-76350090ef0d,78.96
582eb91a-88a1-4220-bc6c-8f7b772fd9ca,82.5
b74c2496-b771-4e99-9e02-74b94c0cfe5d,76.14
ee995852-08b5-41c1-b7fc-2a940c3bd528,75.0
e3a6c82f-5779-4244-92d1-80579a9c7472,84.0
7405e434-4f0d-43be-8c8f-1175f66698d0,78.96
42b20fd6-78ca-4c14-a63e-9b8d11dbf5b3,82.5
544c7412-f1e4-4d69-bae1-a7555c5e168d,78.0
889a613e-3213-4fc7-8ee5-80278d1b1ef8,82.5
1cb76dd1-6777-4911-96fa-77df4a1d2345,84.0
ad28e5f3-cf43-4efd-b6de-d573d0328793,75.0
a489e521-98a1-4838-8a03-69356513f806,75.0
1cf0b00b-22b2-4cc7-b148-f2684fa9944e,76.5
5db47ca8-63f9-4a0f-ad59-9c51700d89b8,78.0
62894ace-eb09-4cca-8707-2077f6b7e527,78.96
253a0b9b-90ad-415d-aba0-2cb14e84b012,84.0
238bc108-e16c-4385-96c4-f2570ae1b46c,84.0
d2367634-1e0b-4618-a921-1890e315d053,76.14
d555b671-7cd0-4be2-92f9-6eb3c36f3690,78.0
ab33387c-0c01-4635-9d33-5d14594c3ea4,75.0
1748bf6e-4093-42f0-b85a-b1d29f4d798f,77.55
b9b6fc6a-3ec5-43dc-b5d8-4e5a8e5f6c4d,78.0
8b92b120-e68f-494b-828d-51107c4aafc1,76.14
ddcb315b-da7b-4ff4-8118-5f89a614344b,81.0
f8031132-e377-4708-a8e9-be717d27892c,76.5
6d0947d5-6b01-4af4-91d7-1a78d42f23d3,75.0
73878406-98a7-4957-b45e-30c9c31e893f,85.5
4d98041f-9666-4c74-820c-d814860f3898,76.5
461409f0-bcfd-4b83-b9ad-65a4ed0f46db,84.0
8cc6ac43-e59f-451e-917d-dedfb66d2bf8,75.0
ebdae863-e951-4069-ad9a-fd3a77ea55b2,81.0
1f6cb8fa-73e8-4abb-95d4-434f297e37aa,76.14
b70c82d1-fc80-4a2b-a702-02c010e2dbf5,78.96
284a7975-ce22-4af6-a045-b3e273e24383,78.0
e0781440-9d9f-4aae-9d8f-9307e5249014,77.55
d334abd8-e884-420a-831b-c150a77d2eff,75.0
7c1b90a7-ee6c-4de2-affa-6a1ef8e04fa3,76.14
f7cb2600-b65d-415e-8b3d-733b75b94f42,79.5
049c302f-1609-4c87-81a1-1015d998ea46,76.14
6b5dffe3-2d50-4dfb-890a-07543b81dadc,88.5
a4004c90-f5ad-441d-87ff-e5613888b3fd,76.14
e4e7d248-c4b6-4269-ab28-49a8ae5b3c5e,77.5
733c2bf5-28da-4a9c-bebd-058172acc92e,80.37
3b497f87-dda6-4963-9bee-1bc88a5308e7,81.0
51cd4765-1034-4849-a249-40e864f1411d,77.55
26330b07-0b45-45a2-87fc-27460a5df6f3,75.0
e342aaba-feef-4468-be9c-16c02bd97ae1,78.96
306bd5cc-f324-4db8-9fc2-2254576c2a2a,75.0
ee039ccb-629e-4396-bb7b-92b19aa455da,85.5
c13bcde3-a229-4534-8582-7705cf1d1cda,80.37
7ff6458b-fd73-4448-8686-fa00870f013d,81.0
d22bbf76-6c52-4bfa-b771-4e8235fd1c31,84.0
c1278973-aadf-4f6b-90c0-52b4e329e540,76.14
32e49130-2012-44bf-bf3b-fd71be30ff4d,75.0
91780a39-18bf-43f3-92dd-2719d727d1de,76.14
07af9b17-6873-478f-aa5d-f79f167a0258,77.0
dc2276cb-2efd-4c88-9e35-3c785743a45f,82.5
79f84cae-fd69-459b-932e-6151703a896f,75.5
8b9ed17b-d183-48da-a42a-aac641f08035,78.96
e47de2bb-d500-4f44-a415-04dead982c78,76.14
6ac4256f-4886-44d1-a96e-2bc7ae413c20,75.2
8b3fe2db-80c9-4924-a666-e533b41b6ab8,76.14
dd1776cb-2c21-462f-a691-1bf1e8d26d51,81.0
f3c14ac1-4943-43ef-b109-ad757a634b80,78.96
230791f0-fa06-4030-847c-049b61deb939,76.14
03bfb944-7c3c-435b-b88a-5182800a9f9b,78.0
24ca090a-b0cc-4db6-bcf3-ab7f324d960e,76.5
e31cd2d5-cce9-4051-a1f8-ca0702e4cf59,87.0
5d705516-b8b5-498e-af0e-d3c768c5d827,77.55
4d8ebcee-fc5a-4fb1-a411-bb62a6be475d,76.14
658a6093-1446-406b-adc0-c0b1fed4bbbc,80.37
8012ffc4-33d0-41b0-96a4-40480531c9eb,78.96
3b78dd3f-42ee-4a28-bf38-edc32048511b,81.0
b9f08ed6-0277-4943-9c1c-08b1b15ee67d,77.55
2d48371e-645c-4750-adec-5f6b5e7bfca7,82.5
bdb88463-d5c5-4738-a461-1350652c405c,75.2
a66aeb12-1338-4175-ac49-9b0e4103d616,77.55
c2bc6290-dbf7-4260-8130-570c2b5f00e1,75.2
7631bd8f-60ba-4c2b-8472-590dc68dde44,76.14
97628ea1-70c5-482b-8664-6b6718c90d4e,77.0
0af16f23-bdd5-4fad-b005-c1541a2168eb,76.5
fd14f8f0-a89f-4faa-9801-5baa36721fad,78.96
dd4f4803-e91c-467a-bef5-ca51f7c7cf90,80.37
22a0ef52-40b9-44ac-8c2e-3e85a465c595,76.14
df5de636-5765-4fc5-8acf-679dd84e3d2a,75.0
78c06dd6-6363-4571-97f5-2f646774eac8,79.0
57a11356-e413-4627-af20-1030c08454ab,76.14
c02099e1-0646-4050-89cd-72e07dda920d,78.0
1be46d1f-ae61-4e12-97a9-6448f2b881ce,76.5
2ddf3fb0-c05c-4d03-b473-306dd3c88789,77.0
6e2a2066-c8c8-4c81-851a-b4e2e8c09801,78.0
0909282f-36a9-4f9b-b92e-ee63f5030afe,84.0
1e1edbcc-bc96-4d04-adb8-184c1b1b32c3,78.96
b219efab-761d-41b4-b3ef-00240b39ffce,84.0
06ed7e16-1416-4aa1-9690-a7bc5dcbba07,79.5
6e1f470a-7b17-406e-8dc1-08472bc03adf,76.14
59e0f1fd-40b9-4c80-b1ec-865312702ccd,77.55
ab1deee6-9c26-4967-ac04-2c09e8d17ce6,79.5
8c432467-6b05-4400-9432-27822bc312f4,81.0
d59888fb-3df7-4405-b261-42ea62526f2f,79.5
6bcca506-62d8-4f54-b12b-9dc09edc3bf2,80.37
f4fcc88a-dd39-4057-a0af-9c1661ff7146,78.0
9328244b-dc8d-49b3-b362-86d49de6644c,78.0
f5a9c8bb-ff6c-45fd-8030-cd100edc503e,79.5
421f0a32-ae49-413e-aab8-f96ad9976124,80.37
6a02b9f1-49a6-4e5d-b1ec-7adfcb0b8ee1,75.2
e84446cb-d0c7-431c-a188-a9e2373c4a6c,81.78
1ee3c8bc-662d-4cbb-a29b-33b9c74e1865,78.96
c4257efe-2c50-448f-a34c-553f349c273f,77.0
ecd786cc-88a6-4d1e-b6f4-896e1e22deb6,76.14
3881f7f6-7099-46f7-b2e5-402e669a3659,75.0
5fa239a7-e120-4431-9eb0-eb922c1a1e55,76.14
e09977b8-8b92-4c04-82a6-08259bba698b,79.5
9f154851-4eb8-4590-9eaf-a2a451bc9817,77.0
7773339b-457c-43b5-ab6c-a465ae29f8bb,81.0
67fb62c8-58a4-4e33-8a21-03fe6920c01f,76.5
0ad86101-b6fe-4acd-80e4-80e5d1c7c033,81.78
1a1a98e2-42b3-4b48-90a8-03bf0e89d00f,76.14
5fda11c7-3b32-41ee-a0d1-ee59d909844b,78.0
df2b453e-a820-49d0-8233-68ff0fd7b1ee,78.96
c9439d77-009f-4f3d-9c5e-d408bca420c9,75.0
fd936b94-81a3-4b2c-b54d-bf07f3767c9f,76.14
82c951e3-f688-4e43-ba92-6b3951ae92d0,77.55
dda8e09b-cdbc-4edd-b2e6-5a6cb02db1b7,82.5
27627148-c407-4e1f-a2fd-98fa40741bdc,78.96
effd14ff-7d52-4948-91c2-a26e82bbfd66,76.0
f061edbe-e566-427d-a0c4-b845d9245b6c,77.55
4aa14cd6-1cf4-40dc-b313-509df429db39,87.0
65ef22b9-781a-4089-bfd3-f0b2b8ef8f71,76.0
8980cc29-7c33-46be-aec3-d32c18109c8d,78.0
03536939-f1c1-446b-b0f8-2acec1b2ceef,76.14
4dfb197c-4031-44b5-8095-f5aefcd13ef7,76.0
64f44fbc-f340-4a36-861c-cbf2d3f0a0f2,81.78
5ec2f3d6-56d3-4480-a8a4-f036a885af28,75.0
b184ba0b-7125-4dc7-b56f-51bdaa8fcd38,78.0
3c59ad99-65fa-4455-a057-5bf6683ec190,85.5
fd4aaa56-d604-43a0-bf39-34a78338f6ca,76.0
2eea15d5-a5a1-4f69-83eb-f324c0b83bec,78.0
b8208e46-4f7d-47d3-b922-8bda104c8a4c,77.55
c39d1567-b174-4300-ad97-80666bc5674c,82.5
8e7a0ee5-eab5-4066-a266-c626745769d9,80.37
2b69b16e-dca3-42de-89e6-5a20c6749eb0,77.55
fbbe59a1-5dcb-4d76-8893-4cd88fad6e8d,80.37
1925f066-3a9b-43d7-a984-881fc9f34dfb,78.0
c6866d93-fc40-4215-b0a5-a080387e911a,75.0
c43fb163-404f-4cc5-9bf8-f4f4e7a62e9a,75.0
6f927dd6-7e96-486f-8e02-8dad85cc571f,78.96
1a31fbd8-7166-4f14-a272-3934c1d41b49,76.5
53bcb6bc-435c-487c-9698-25a519f0e823,79.5
1509a7e1-fa20-4ad8-b634-6d4db717c679,76.14
48225414-2e23-4e52-a615-614ff3b8ffbd,82.5
bef600e4-866b-460e-970e-279a9c894fbf,78.96
015f9aff-f73c-4e46-a70a-52d2e8e40297,76.14
aa42303f-b4ef-4590-8b63-6f363baf1b22,81.0
0c1b3d18-3eaf-40e9-bf90-9dd8da84e2ba,77.55
cf61255e-a4fe-42fc-b552-7376de70b02b,78.0
af965ab8-661e-4560-a264-0827e792e627,80.37
c69efaf1-f25d-4e7a-827f-b3e363a62742,80.0
e62c9ba8-b958-4041-b4c4-3402e468b3c9,79.5
21fabf33-93f6-481d-be29-36e4f2f72c06,81.78
1fb5fc77-739a-4ea0-95cb-29e39a882230,79.5
fe1fefa8-5c5d-48a1-b1cd-7612518e5fd6,77.55
f6ed598b-32dd-4854-9827-77919083a5c1,85.5
a382b101-298d-413c-996f-86e3b06c39f8,78.96
b6d37372-a9e0-4140-8a6a-16e517aa9c17,87.0
8a6f5960-1ecf-4fa0-a45e-c4bfaa25c7ca,78.0
a9194ab2-3295-48f8-a81f-d4dc90836dd8,76.0
66bc729c-5ac9-46b7-b9e3-e757ade65a75,76.5
01184f5a-805d-4e8a-a16b-aee5fac96987,76.14
7dbb6344-346e-4d0d-b56d-5a67d1d64ef9,76.14
6517dc30-85c8-422a-ae8d-79e3f41cbed1,76.14
d6dd0d9f-b7c0-4c96-97bb-97d7e43ec434,79.5
8fee86c5-a094-4b2e-a435-17a4883eac19,77.55
206ab793-42ca-4603-89f2-e676504c7c78,77.5
f6b8a208-7a9d-4355-a696-8a202dfcb62b,75.0
1c190c2f-9d79-453b-9b9c-a4fd1ed96f8a,81.0
08c2e8ee-0104-409a-a1bc-92f374fc910a,81.0
c5dd93ef-4bd6-48d0-8df2-fcfabef7243b,80.37
3d6823e1-f54d-4e4b-9c6b-fdb3ab269f56,76.5
208a8f18-9272-4c2c-986d-783eb3b11a3b,79.5
2f77035f-e18e-4f6f-8aeb-f8e7bb4ab3b6,76.14
0377da92-cf15-4c96-8d83-419667f93167,82.5
f3c74f91-abdf-41ec-8d4f-ba4e290e4e05,77.0
6a8bae5c-9d94-4a95-84f7-1d35134f17d6,76.5
79288775-3a8a-4794-88c9-349beaac80d6,76.14
69c91ae0-d669-4977-8334-5d6a7e17cbda,83.19
2d7863d3-df4e-4dff-8f31-f807af5a0410,77.55
b0a66a97-3790-476f-8d61-c99e9a56c03e,76.14
3415962c-91fa-4bd2-b6fb-9a4d9588b235,75.0
cf5bfb4b-e8d9-49e8-89e3-12a4af5d05e2,80.37
a5333885-03ad-43ef-9094-cd8417bda07e,76.14
73408750-c5a5-4c6e-8ce9-82e487ed769d,81.78
a47d833b-8804-4a72-96c0-7398449f4b39,76.14
7dc47451-4f56-4d38-872d-8dd74a3112cf,76.5
1f548699-cb83-42f9-9b75-36917813abb5,76.5
c0922451-790c-4f7b-af77-3ab87284a695,82.5
6df45706-d3c6-42eb-9926-e6332ed8f618,81.0
37d144fc-db21-445f-a3e0-a15c95844021,76.5
6c085451-f133-46af-bedd-0239644f193e,84.0
c3c771cf-b338-48df-8711-66ba825e10cc,78.0
35eb2834-d6b3-47ba-abdc-460ecc0a4cda,76.14
80aab18d-4adb-4fcf-afc0-3f60860fc770,78.96
c8b2c46c-44bf-4938-90c1-4e9a2dd894c7,80.37
dbf01b3e-78bc-4c33-98ff-d71c29fc6bc7,76.14
87881ba7-9aef-42d2-830b-f76f19ca0345,76.14
55ee8527-8020-4838-b55e-407c46e7ef58,81.0
ba21efa4-461b-4227-a943-68e6a11c7071,75.2
acda6051-791e-4a75-9cde-a743aba9cf5c,78.96
d15e18e8-f45a-48b2-b4b1-5c0b9c72e75f,78.0
dcd5a9aa-cc37-4331-b4e5-5fbde763e9e5,84.0
5d9a3788-d0c1-46e0-9b24-c627429f3e2f,76.14
1e491ba6-430a-4ccf-915e-fd4b0325dfb3,78.96
cb666e8c-c2a1-4440-bb69-0974cc6ea2f5,76.5
a8602e05-98c5-45b4-b11b-6f8c49dcf497,76.14
7587e197-0492-4c80-99d4-71f203a48b66,84.0
b0890bcf-9770-4444-acd0-fc0194a23d78,81.0
43584ed1-7936-441f-a0db-ab96b4630353,79.5
3a8cc140-49ea-4bdf-9ebe-f8cf264053f6,75.0
5238a9be-7702-4789-815b-50db6107c431,77.55
95025f24-03ee-4b64-a557-73ae1a07bacd,78.0
4bb3383e-bd85-4f93-8626-c79a9fc01728,76.5
67622c53-7c4a-4997-b362-e11d5c749895,82.5
c51f0117-5bec-40b9-acfc-b7e72605f136,76.5
26cc13f2-5983-4f31-bfa4-aaa64e223a5d,75.0
e5938913-ca14-4c0c-b27c-4acd18797745,78.5
f66f263d-ac2d-4e61-be26-9d59efa1f9b8,79.5
341cee13-14b6-4ef4-95c8-d689bca6f27a,76.14
f38ff3c1-b81c-4751-9f4a-8a4cd62d6c67,79.5
b59d4e5e-3984-4034-a0ba-9c1cac77a13d,78.0
1d4f9d4f-6b2e-479c-845b-b650fa6e06f0,78.96
70a59b86-196d-4aff-b55f-3b88a038f081,79.5
5c6cc96f-c062-48a2-beda-d965f28f500d,79.5
02dfcf7b-a084-405d-bfb6-2b2e4dc5ca14,78.96
a65ae1c6-44cf-43f1-9569-3db46fb38c55,76.5
12080921-b5d0-4c64-be4d-1dc6d0341714,76.14
6dbe19b7-b0ee-4408-9eb0-99e4e16371fa,79.5
f4452f22-1c93-4665-bbe6-e626c047cd62,78.0
323cc485-9746-4dd8-b0d0-49d6e10c08dd,77.0
e4d464db-9847-4b28-b04c-637f02a059dc,78.96
0309452d-3403-4f8a-b53f-00b93ed8155d,84.0
bca0bab2-61a6-4f16-8830-9451df6446ca,76.5
406714eb-ecb6-4ed4-895d-0f6f996ffc58,83.19
829a3cea-141d-48de-a012-b6384fadce11,76.5
c3b31e85-e5dd-454f-852e-14db2aea1eea,78.0
5252d31a-d601-423c-b9d0-2bb628db97b8,76.0
9cc0a88e-41cb-4394-aa7a-88fd9e4f67d4,77.0
2d7a4d79-aa0f-48ab-9e7a-b4c81b2c5bb0,78.0
b39e83bf-d69c-46d4-ba99-405089936db5,76.5
6150683e-8bf5-4b5e-9b56-b4ad40980307,84.0
c73d28a1-9123-493e-9e32-be181c72da03,84.0
2b223170-f85c-40aa-bd38-22256c1167dd,76.0
1ed9627e-1be5-446f-9acb-62faadd8a478,78.96
71263b4b-f15c-42ed-bdfe-4b4deb8713f6,81.0
6dab8a9c-dd6c-4650-9a84-23caf7f99b0e,76.14
d10ebbca-3e35-48ee-a2e1-bc50b6b0fac1,87.0
a848d8cb-4f07-4f5b-a80c-1928ffe008cd,79.0
d3de1d7d-d512-4110-a3cb-7fcb9ae49437,81.78
1a6bc243-45d5-4703-9d7b-120b7e5fd044,78.96
402a9838-255f-483a-8b5c-bf4d993151fe,75.0
210cd11e-6022-49f1-9ba6-0d2620d6ccf4,88.5
6afdb070-f73d-4457-b0f3-0e4ccb5bd427,85.5
8c368d76-9ba6-4d52-9d98-a0faeca160d8,76.0
d769e7ac-fa72-486a-81d3-4f1225dcc0be,81.0
f750b1a3-df68-4370-ae85-f0333ada7188,79.5
7646d8e6-6902-41f6-8fe2-b1505d5573e0,84.0
7839f9a0-dbfc-45c7-9d4e-6ce6ad129005,78.0
1381ac29-3380-4dbb-bf29-a37ed85cb6be,76.5
09ceaa45-dfd4-4db6-a73e-212de80daf22,75.0
8641e188-751f-4c57-80a2-93e8b9ebdf68,78.0
b3bea6a3-f7f2-4431-abc6-8512725e502f,82.5
82e4e77f-5db2-4212-ba4b-2f2fb019223d,81.0
2f53ea2a-4348-4d57-8691-6e0cb439e758,77.55
bff4e961-e031-4a91-81f7-411622b08cdc,76.5
34572b77-86c3-4d14-b9a8-f714eff28333,81.0
ff2eb55b-bc45-4652-94e3-b54d193c420b,78.0
c2a0cf41-eadd-4eea-bee9-6aa539d45278,79.0
9ece150e-0861-4cdd-bd49-f25019afd935,76.5
b98faa0b-c056-4c67-91da-7c272e40589b,75.5
627be92a-773d-4bf6-b0c6-f626403be78e,75.0
4be1bcfe-9515-494f-ab3b-fb2ae5129b1c,84.0
61fae901-0c3c-4687-a8cb-f8f1fcc62004,82.5
9a261eec-85a2-4b5f-8570-486bd60002c5,75.0
894080ba-53d0-491e-9a4c-9f010fa48fbd,75.0
ba6f7aa2-ae42-424c-9748-86d551da78b3,75.5
24313400-fbce-4ed4-9a10-95ba433e49f4,76.5
0422ca6b-bb29-4a3e-b7ce-810dd4d9c7d6,76.0
165674aa-6b8c-409c-b96d-9e9f534fc3e1,75.0
0f60fc5a-fc2b-453e-b986-8484e5789d6f,76.5
b2b46e01-2ae4-430b-94d6-d74c91f10f37,81.0
a849f3fb-c370-4333-817e-14eea596180c,81.0
31f6028f-a2f7-468f-8a4b-d3a763b94751,77.55
272ee90c-e253-4fde-956d-dd23d9ce7b31,75.0
292ed90e-481c-4355-b3af-8b3d454d9625,81.78
d33adf82-3386-4b6e-9f02-d393b3d81114,77.55
c27ee73f-92ca-49a4-b134-4d73df8b81c1,85.5
d527e7f5-8bc8-4248-9fb7-22e2d575b599,78.96
f420e2db-16c7-4142-bfdd-985140353def,75.0
73ab256e-5e29-44f9-8f5a-e2b0f64b94fe,81.0
113a3f03-fd83-48f0-8ec6-3102e54fb3b3,76.14
2d15ee39-d0d7-4125-8ced-83b7ce9b9d6a,78.0
5823c954-d71c-450e-99c3-634703c770b2,75.0
b1ee2093-75ad-42ec-8098-176afd63798d,78.0
6f4e3696-c073-41eb-b5ab-6632ea8639d5,76.14
f3e6eb4d-d9dc-4f38-96b5-1258fcc65de4,78.96
817fabab-70cb-4d21-b241-64d0dc453c7d,75.0
2cdad432-ed68-487c-87e0-7533a723c139,76.14
9550270d-6278-4ee0-a941-8bb98d093899,78.0
3cddeced-2904-4158-877f-5142a75934e5,85.5
7467168d-2341-407d-a6fe-aa8a3e1f4097,79.5
a1772efb-843b-443e-b581-06206f1de72f,78.0
a4107e12-463d-428a-b165-f7515e3596fd,81.0
c4dc1f2a-7ec7-4180-b50f-a984477fbf63,79.0
30ff09ae-24dc-4b99-89ff-e1f8db221160,75.0
fb284495-705b-41ae-a7a4-d8807a3bfc47,78.5
4b0ae1b7-135f-466c-9071-0b3a21155cd7,76.5
8594b70e-9112-4cf9-b33d-6700bdc46361,78.0
4c08bad4-aabd-42c7-9a42-84470510737b,75.0
0fe195d4-7414-42ba-a4fb-d47829dd9d66,81.0
11136763-0023-4e86-ad55-b99b48f3b2cd,75.0
d39eb933-e8ad-481b-bf99-f406b927d66a,78.5
7ebd4ee7-85af-410d-ac23-5ad536ae4eb1,79.5
80870c50-ccc0-45c4-9f5c-0f043bfa355d,75.0
d203b1a2-6bbf-4bff-8f80-dcd4274a18e3,75.0
1b3a8cb7-fef5-4667-818b-a27a234abc3b,87.0
5be6ed33-2bf4-4df3-b455-4137fa46bc20,76.5
edc97edc-3bc6-4a19-836f-016744b0714f,75.0
caf48c3e-821c-4500-ad85-3140d989ec6a,81.0
2fd3d67f-49ff-4c6e-aae7-3172b88faa8c,75.0
fc2d258e-0591-4311-a6f1-b6dbe4bdce76,84.0
b01b76b6-6546-4ef7-ac6b-8a2495fd8cdd,78.0
ef2ec16f-f9da-4445-b3c5-5f081bc9d1e1,78.0
95802d49-ec6b-44ef-bcb8-b034444ed461,78.0
f72deda6-75b4-4182-8cc6-03f304682494,75.0
8f2179ca-196d-41a2-80a6-b698d5e344f2,82.5
118ae9d5-03bf-4b1a-b22e-928e47e0e749,81.0
2dc96a74-ad91-4f34-a013-032d5ddd15b2,75.5
029ff48d-4dd4-4c0a-911f-0099433bb651,78.0
f6cb6f76-8c70-433f-bc84-222f2fed3aaa,76.5
659ea153-ce7e-4b2f-bb9b-7793e1a2e287,75.0
f4736750-e723-4ba2-abfe-746b688c69a7,78.0
e6db02c1-476f-46ab-bf1c-db587c8478b8,79.5
dda5726c-a0a8-46e1-8041-2df2f5a135a9,75.0
952affb8-3cec-4804-9fda-3d62efeac946,82.5
aca9788c-e17b-4269-bf3e-e8e7a6634b23,82.5
6f3d8585-ade1-4331-85f3-1b232bab1846,76.5
ff13ec78-1477-43ea-b711-b4a4ad5743b1,82.5
55b0f18c-3404-4672-a54d-bc2a7dec0cf8,78.0
3e3b839f-8955-4f37-bfd7-a93822e79cb5,78.0
8c7376a6-c23b-4b63-920b-d93c884da386,79.5
f7b255d4-0442-4fa4-826f-b4a76e13b8a0,75.0
87655c32-e2eb-4194-bc27-5097f64fd497,78.0
6629841d-e006-4197-baae-805aa3de5976,75.0
0bc5ec49-b140-4c91-93f2-9af4e0844afe,75.0
b4bade73-b0bb-40ba-a6f2-e2eb7be364b5,78.5
1787e003-2257-4e48-9926-c42bffe380e3,76.5
7d757021-0cdc-477b-9cc8-b5ed2cb2a3f7,79.5
bc3d4bd0-68b1-41c2-99e4-0eaf6dbd09f7,82.5
cab49535-14b8-4857-a5c9-33be2853f3d8,78.0
1df4f1ca-c4cc-43a9-aee7-c248f71afb67,79.5
9d602e90-5a23-4a65-89f1-fe28453fe41a,79.5
f740a4c3-c7aa-4416-b269-b3cd431891ea,81.0
ed56d69b-af54-4e20-b1cb-735804b0ac89,79.5
68214894-fe2d-46e0-b73e-1ff26d44c1a8,75.0
735cba97-1d2a-4c64-bf2d-553dce90cb1d,84.0
2f6e8df6-46e1-40eb-b068-8fa00631f200,78.0
bb1a72f4-9111-49dd-920a-0ea4d04fadff,79.5
37af62b5-137a-43c0-95d9-00467f7cff06,84.0
f864175a-1dc2-48c0-9a56-125929ac2475,81.0
ccd9792a-e186-4620-98f7-a8e9ca3cac7b,79.5
8e8895a9-6781-4a6d-ba07-188b4edba6b1,75.0
1583c186-e6b2-4db2-8d5d-32cbb4637d77,76.0
3fac24d4-bccb-46d5-88b5-2b5bf8b8c346,78.0
28c688e9-3d24-42cf-b95c-e65debcc7736,78.0
a17b5e1c-3700-4e1b-aaf5-dbd8a029ff24,82.5
d504477e-457d-4c2c-89d0-be92db5ae0e4,75.0
5cddc600-5284-4daf-821e-9c02b3af4dd1,85.5
db23d0a6-0b1c-4cb7-a5ed-50cd21966080,75.0
ae672379-6c86-4443-9a12-a55d802ecd26,76.0
0212ef2c-85e3-466c-9cbc-45ede8df49f5,78.0
114c9a69-937c-4b5b-992a-fda583742130,76.0
2044428c-99b9-46b4-9899-57a4cfe10f50,78.0
3f292148-e14f-4ba8-b8b6-fa7d73ae1dd1,76.0
b104b860-90d1-4d9c-ab46-e825b921f570,76.0
d9e865e8-fcb2-4e43-85ec-baf05cee6b48,75.5
e34211e6-8367-4934-b0ac-6e80763119f3,81.0
6732c216-7a68-44fa-8703-ae12938871f2,76.5
f304c09e-f171-4085-88bb-d8b909ae0067,78.5
06953d70-0905-4e5d-ab87-26b53478eede,84.0
3071ad06-bf36-436c-8e9b-e93b37a0732e,79.0
70686f29-c6c1-4f7c-b808-7ffd0a24ddf0,75.0
